genre,category,title,year,distribution,description,url,cover_photo
Horror,Hollywood,Scream VI,2023,BluRay,"In the next installment, the survivors of the Ghostface killings leave Woodsboro behind and start a fresh chapter in New York City.Tags : knife | new york city...<more>",https://fzmovies.net/movie-Scream%20VI--hmp4.htm,https://fzmovies.net/imdb_images/Scream.VI.2023.jpg
Biography,Hollywood,Vice 2018,2018,BluRay,"Governor George W. Bush of Texas picks Dick Cheney, the CEO of Halliburton Co, to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive resume includes stints as White House chief of staff, House Minority Whip and defense secretary. When Bush…Tags : politics...<more>",https://fzmovies.net/movie-Vice%202018--hmp4.htm,https://fzmovies.net/imdb_images/Vice.2019.jpg
Animation,Hollywood,Smurfs The Lost Village 2017,2017,BluRay,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy and Hefty on an exciting race through the Forbidden Forest leading to the discovery of the biggest secret in Smurf history. ...<more>",https://fzmovies.net/movie-Smurfs%20The%20Lost%20Village%202017--hmp4.htm,https://fzmovies.net/imdb_images/Smurfs.The.Lost.Village.2017.jpg
Comedy,Hollywood,Kung Fu Panda,2008,BluRay,"It's the story about a lazy, irreverent slacker panda, named Po, who is the biggest fan of Kung Fu around...which doesn't exactly come in handy while working every day in his family's noodle shop. Unexpectedly chosen to fulfill an ancient prophecy, Po's dreams become reality when he joins the world of Kung Fu and studies alongside his idols, the legendary Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- under the leadership of their guru, Master Shifu. But before they know it, the vengeful and treacherous snow leopard Tai Lung is headed their way, and it's up to Po to defend everyone from the oncoming threat. Can he turn his dreams of becoming a Kung Fu master into reality? Po puts his heart - and his girth - into the task, and the unlikely hero ultimately finds that his greatest weaknesses turn out to be his greatest strengths. ...<more>",https://fzmovies.net/movie-Kung%20Fu%20Panda--hmp4.htm,https://fzmovies.net/imdb_images/Kung%20Fu%20Panda.jpg
Romance,Hollywood,To All the Boys P.S. I Still Love You,2020,WEB-DL,Lara Jean and Peter have just taken their relationship from pretend to officially official when another recipient of one of her old love letters enters the picture. ...<more>,https://fzmovies.net/movie-To%20All%20the%20Boys%20P.S.%20I%20Still%20Love%20You%20--hmp4.htm,https://fzmovies.net/imdb_images/To.All.the.Boys.P.S.I.Still.Love.You.2020.jpg
Adventure,Hollywood,Jack Reacher Never Go Back,2016,BluRay,"Jack Reacher must uncover the truth behind a major government conspiracy in order to clear his name. On the run as a fugitive from the law, Reacher uncovers a potential secret from his past that could change his life forever....<more>",https://fzmovies.net/movie-Jack%20Reacher%20Never%20Go%20Back--hmp4.htm,https://fzmovies.net/imdb_images/Jack.Reacher.Never.Go.Back.2016.jpg
Biography,Hollywood,Respect,2021,BluRay,"Following the rise of Aretha Franklin's career from a child singing in her father's church's choir to her international superstardom, RESPECT is the remarkable true story of the music icon's journey to find her voice.Tags : african american | singer...<more>",https://fzmovies.net/movie-Respect--hmp4.htm,https://fzmovies.net/imdb_images/Respect.2021.jpg
Horror,Hollywood,Ready or Not,2019,BluRay,"READY OR NOT follows a young bride (Samara Weaving) as she joins her new husband's (Mark O'Brien) rich, eccentric family (Adam Brody, Henry Czerny, Andie MacDowell) in a time-honored tradition that turns into a lethal game with everyone fighting for their survival....<more>",https://fzmovies.net/movie-Ready%20or%20Not--hmp4.htm,https://fzmovies.net/imdb_images/Ready.or.Not.2019.jpg
Action,Hollywood,Men in Black International,2019,BluRay,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest threat to date: a mole in the Men in Black organization. Tags : sequel...<more>",https://fzmovies.net/movie-Men%20in%20Black%20International--hmp4.htm,https://fzmovies.net/imdb_images/Men.in.Black.International.2019.jpg
Horror,Hollywood,Crawl,2019,BluRay,"Against all logic, the competitive swimmer, Haley, drives into the mouth of a furiously destructive Category 5 hurricane on a collision course with her hometown of Florida, to check in on her estranged father, Dave. There, in their weather-beaten house amid a rapidly sinking and alligator-infested…Tags : trapped...<more>",https://fzmovies.net/movie-Crawl--hmp4.htm,https://fzmovies.net/imdb_images/Crawl.2019.jpg
Action,Hollywood,John Wick Chapter 4,2023,BluRay,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.Tags : fourth part | assassin | sequel...<more>",https://fzmovies.net/movie-John%20Wick%20Chapter%204--hmp4.htm,https://fzmovies.net/imdb_images/John.Wick.Chapter.4.2023.jpg
Adventure,Hollywood,Robin Hood 2018,2018,BluRay,A war-hardened crusader Robin of Loxley (Taron Egerton) and his Moorish commander (Jamie Foxx) mount an audacious revolt against the corrupt English crown....<more>,https://fzmovies.net/movie-Robin%20Hood%202018--hmp4.htm,https://fzmovies.net/imdb_images/Robin%20Hood%202018.jpg
Action,Hollywood,Invincible 2020,2020,WEB-DL,"Colonel John Taylor enlists billionaire inventor Leor Teska to fund a secret black site, testing Teska's new nano technology for military applications, developed by scientists. When one of the test subjects, Brock Cortez, escapes, Teska's head of security, Cam Devore is given the dangerous task of…...<more>",https://fzmovies.net/movie-Invincible%202020--hmp4.htm,https://fzmovies.net/imdb_images/Invincible.2020.jpg
Biography,Hollywood,Whitney 2018,2018,BluRay,An in-depth look at the life and music of Whitney Houston.Tags : singer...<more>,https://fzmovies.net/movie-Whitney%202018--hmp4.htm,https://fzmovies.net/imdb_images/Whitney.2018.jpg
Animation,Hollywood,Peter Rabbit 2 The Runaway,2021,BluRay,"Thomas and Bea are now married and living with Peter and his rabbit family. Bored of life in the garden, Peter goes to the big city, where he meets shady characters and ends up creating chaos for the whole family.Tags : sequel | rabbit | train | pig...<more>",https://fzmovies.net/movie-Peter%20Rabbit%202%20The%20Runaway--hmp4.htm,https://fzmovies.net/imdb_images/Peter.Rabbit.2.2021.jpg
